tract_id,house_num,shape_area,shape_length,target
17031100200,3215,6454589.691842561,543088.2736241744,0
17031100300,2932,7133996.664972521,518288.4775521054,0
17031100400,2089,3885925.2129758913,312156.8440910649,0
17031100500,3414,6531966.666909177,541545.4408235031,0
17031100600,2938,4269677.415801173,435811.5269113005,0
17031100700,3178,5341958.440053148,497037.57859082206,0
17031110100,2834,7112576.171434899,486169.2115548935,0
17031110200,1245,2788071.301640377,216805.01503779335,0
17031110300,2913,3994633.7073613284,434467.07074272924,0
17031110400,1937,3619159.7582434686,320653.0572042124,0
17031110501,2338,3864026.9209024534,359126.5282442803,0
17031110502,942,2499160.366576321,175446.15122995194,0
17031120100,1964,4186202.1439546836,345448.52689771156,0
17031120200,2160,4702984.132108804,388119.2657108426,0
17031120300,3099,6330670.349843939,544364.2311845684,0
17031120400,1822,3294992.4332224065,287367.920701135,0
17031130100,1729,5338120.643099862,343290.58701415424,0
17031130200,628,4723008.154404987,167944.21464563155,0
17031130300,1262,2666019.9940111,234446.01284022257,0
17031140100,345,1170173.7499627094,81321.01241172085,0
17031140200,548,2110572.7228001235,133173.2712319923,0
17031140302,606,1665924.4786840784,126754.27905935442,0
17031140400,2640,5127193.138212327,449174.581791879,0
17031140500,1048,1834379.5430681608,175002.9104084901,0
17031140601,602,1318684.1925714496,110441.50771210689,0
17031140602,543,1768788.7951700736,117508.68095158733,0
17031140701,311,1150906.4001133987,71108.20616043087,0
17031140702,849,2017718.0219518947,161922.1573623006,0
17031140800,1348,3270123.3423056295,259633.7433948628,0
17031150200,2381,4712428.666484129,405036.98995203583,0
17031150300,2560,5040566.737865203,424855.068487038,0
17031150401,1926,3393552.298580535,308299.5278213931,0
17031150402,1868,3409172.9830903346,307819.22113148036,0
17031150501,1512,2412394.6463180655,238470.5164392849,0
17031150502,1451,2679386.6526563107,244260.1406304628,0
17031150600,1706,2925839.230314496,256406.14392412233,0
17031150700,1876,3027693.3380484027,283338.73176190944,0
17031150800,1767,3025355.5777835366,271257.8133385887,0
17031151001,819,1591132.3671070735,130416.03743828426,0
17031151002,1280,3018465.9618363148,225716.91664390394,0
17031151100,1628,3115994.023090068,261404.8167893685,0
17031151200,1585,3502080.4559908933,250051.01835552417,0
17031160100,770,1522003.775401784,136994.18812873695,0
17031160200,1358,4002563.5610402715,259530.10461497158,0
17031160400,1147,2506687.814964597,216133.78686993328,0
17031160501,841,1887113.0557136822,151499.03880500552,0
17031160502,798,1293658.380346867,128724.51241781836,0
17031160601,739,1922597.7751318538,146876.0087189943,0
17031160602,765,1508831.162989228,137158.14963399456,0
17031160700,1911,3796703.0032445285,327269.05999367055,0
17031160800,1571,2940200.38233821,273099.73220287054,0
17031160900,724,1622860.9048581636,134868.0575731488,0
17031161000,567,1284143.403715269,106299.75731406134,0
17031161100,739,2965743.5516198077,154997.16643911612,0
17031161200,948,2438589.513964993,174099.80549381115,0
17031161300,936,2420732.623011321,170113.40810278576,0
17031170100,135,4098031.478415545,92525.31950416732,0
17031170200,1336,2284204.643454442,206542.11264477664,0
17031170300,2617,4781588.6580867935,422911.38451203576,0
17031170400,2288,3234346.1455907966,343773.8656850946,0
17031170500,2771,3980709.4424356,409838.54665432184,0
17031170600,1557,2152142.75592052,228758.02690902608,0
17031170700,1781,2366141.398940314,260880.05135212385,0
17031170800,1875,2780497.379704243,288515.371133975,0
17031170900,767,1249016.3945669644,121968.3545596331,0
17031171000,3549,5715296.604470724,553798.430836885,0
17031171100,1691,2847679.936632134,249517.26178685675,0
17031180100,2560,4259564.8645932125,408086.50183685793,0
17031190200,1525,2971051.7272369824,248537.67383831233,0
17031190401,1494,2764722.5998118813,236773.32830267292,0
17031190402,1833,3569265.947177848,312287.47923734086,0
17031190601,1146,1980387.5186691312,190526.59998336044,0
17031190602,1748,2886924.6654621214,273912.72329294344,0
17031190701,658,1360965.500112372,108226.25789568358,0
17031190702,1073,1720435.2745549462,169254.97439575678,0
17031190800,1552,3058401.8720406713,256123.67300052688,0
17031190900,575,1118435.7668725667,93133.58916925271,0
17031191100,1800,3713888.727912208,313883.44481725106,0
17031191200,902,3834658.466262522,189209.4762476234,0
17031191301,1154,3740132.137925664,221014.47575577965,0
17031191302,1379,3889582.507629684,245768.7925336279,0
17031200100,1202,2618905.5041153263,214823.17987434377,0
17031200200,1161,4858773.922332989,237321.8879272229,0
17031200300,516,1830358.9828539556,98976.87000379157,0
17031200401,727,2420754.752380241,136892.98109365164,0
17031200402,751,1608536.968995852,137086.7543777117,0
17031210100,1095,4090667.004703096,223202.56447732152,0
17031210400,623,2989347.023791003,124484.96540836754,0
17031210601,798,1312588.0809112154,132173.5181277882,0
17031210602,966,1583796.6211486575,156851.25207346948,0
17031210700,981,1573517.010143227,163378.19281359657,0
17031210800,218,592930.7171530151,41152.85714520901,0
17031210900,896,3334805.6586225587,175186.4994079366,0
17031220400,762,1393509.481403264,133334.3484097171,0
17031220500,497,1197179.7109834147,97384.65693123371,0
17031220601,426,845233.1446943141,77885.19298374181,0
17031220701,570,1153546.6550801774,107193.59643950875,0
17031220702,634,3497243.6727404105,160020.10288466464,0
17031221000,275,588910.404799709,43885.56769208572,0
17031221100,676,1741714.0669159116,133836.90681835345,0
17031221200,438,1231517.6303243493,88563.75250833444,0
17031221300,404,1132906.5628365797,80363.39084845672,0
17031221400,566,1448819.0161089823,107603.04493729607,0
17031221500,499,1176416.2024198915,95095.11159848742,0
17031221600,474,909435.2603004233,85015.97426138268,0
17031222200,252,539090.6307090141,46563.271205244244,0
17031222600,313,612343.6659922395,56819.14581653433,0
17031222700,336,783481.6080538109,66324.56121594098,0
17031222800,160,411368.6768047195,30995.737523351047,0
17031230100,362,600066.7241920966,61599.72532031074,0
17031230200,349,874552.8041698837,67871.17984158813,0
17031230300,177,317330.1756889566,31454.16131108431,0
17031230600,1194,4256152.671752455,232146.3633055373,0
17031230700,1063,2293973.0049267523,201184.49849853758,0
17031231100,346,651610.1847412573,59091.2977858283,0
17031231200,981,1919070.6568508467,185075.17169668776,0
17031231500,1122,2435118.1391046504,213016.50402827584,0
17031240200,102,364023.45372641104,24565.038408653694,0
17031240300,153,455600.264005872,34570.58099871948,0
17031240500,200,859424.5815863354,51794.207439604106,0
17031240600,256,559473.5491459239,49071.57763368006,0
17031240700,306,669238.034075027,56358.63465240365,0
17031240800,288,577417.2300615312,54605.09155734379,0
17031240900,198,666577.5076642738,44004.18120102139,0
17031241200,343,1130919.0943552617,71339.61114670956,0
17031241300,243,591903.8831735738,48178.370336780295,0
17031241400,503,1483158.3553484813,111277.91203277033,0
17031241500,194,1117158.0181081947,51207.82211207979,0
17031241600,196,626147.960190283,47807.05604736641,0
17031242100,223,743676.1515472718,53176.73021355715,0
17031242200,356,928179.4351881708,75989.59172324755,0
17031242300,535,1223683.6838710904,104021.08900121367,0
17031242400,517,1799877.4368737123,114288.42581279903,0
